Team,Day,EFG,TOV,ORB,FTFGA,O_Team,Won
Charlotte,62,0.477272727273,0.213805742211,0.583333333333,0.272727272727,Old Dominion,0
Charlotte,96,0.531914893617,0.239301801802,0.763157894737,0.148936170213,Old Dominion,0
Florida Intl,87,0.458333333333,0.192943770673,0.65625,0.25,Old Dominion,0
VA Commonwealth,26,0.457627118644,0.127097102186,0.884615384615,0.220338983051,Old Dominion,0
Mt St Mary's,61,0.298076923077,0.239415322581,0.888888888889,0.269230769231,Robert Morris,0
Mt St Mary's,80,0.419642857143,0.19801980198,0.785714285714,0.214285714286,Robert Morris,0
St Francis PA,117,0.481481481481,0.189585439838,0.714285714286,0.333333333333,Robert Morris,0
Bryant,110,0.634615384615,0.177725118483,0.478260869565,0.0769230769231,Robert Morris,0
Bryant,124,0.488888888889,0.272518646013,0.730769230769,0.2,Robert Morris,0
Central Conn,68,0.489795918367,0.202429149798,0.709677419355,0.244897959184,Robert Morris,0
Central Conn,103,0.464285714286,0.176470588235,0.7,0.0,Robert Morris,0
Wagner,66,0.491228070175,0.202092249168,0.774193548387,0.298245614035,Robert Morris,0
Wagner,115,0.368852459016,0.213963963964,0.75,0.229508196721,Robert Morris,0
Wagner,121,0.439655172414,0.184365781711,0.655172413793,0.293103448276,Robert Morris,0
North Florida,135,0.567307692308,0.221021611002,0.736842105263,0.346153846154,Robert Morris,0
Bradley,16,0.443396226415,0.217181467181,0.724137931034,0.264150943396,Robert Morris,0
St Francis NY,82,0.395161290323,0.139017608897,0.866666666667,0.258064516129,Robert Morris,0
St Francis NY,127,0.45,0.186741363212,0.869565217391,0.15,Robert Morris,0
Delaware,49,0.475806451613,0.176289114147,0.866666666667,0.354838709677,Robert Morris,0
F Dickinson,87,0.5,0.165394402036,0.535714285714,0.101694915254,Robert Morris,0
F Dickinson,96,0.548076923077,0.186139747995,0.666666666667,0.0961538461538,Robert Morris,0
Sacred Heart,76,0.491379310345,0.139029322548,0.571428571429,0.137931034483,Robert Morris,0
ULM,24,0.46,0.199543899658,0.375,0.16,Robert Morris,0
Duquesne,40,0.377049180328,0.152941176471,0.606060606061,0.213114754098,Robert Morris,0
Mt St Mary's,63,0.45,0.214899713467,0.641025641026,0.483333333333,Wagner,0
St Francis PA,80,0.5,0.172910662824,0.608695652174,0.0943396226415,Wagner,0
Central Conn,89,0.368421052632,0.15600624025,0.310344827586,0.228070175439,Wagner,0
Penn,26,0.636363636364,0.293390982088,0.607142857143,0.575757575758,Wagner,0
F Dickinson,75,0.490384615385,0.201409869084,0.210526315789,0.326923076923,Wagner,0
F Dickinson,103,0.491228070175,0.142925202477,0.451612903226,0.40350877193,Wagner,0
Long Island,68,0.62,0.215517241379,0.666666666667,0.4,Wagner,0
Long Island,110,0.259259259259,0.19436345967,0.448275862069,0.351851851852,Wagner,0
Sacred Heart,87,0.470588235294,0.165562913907,0.571428571429,0.313725490196,Wagner,0
Mt St Mary's,87,0.553191489362,0.218818380744,0.2,0.31914893617,St Francis NY,0
St Francis PA,76,0.547619047619,0.259146341463,0.636363636364,0.309523809524,St Francis NY,0
St Francis PA,110,0.447916666667,0.135869565217,0.5,0.229166666667,St Francis NY,0
St Francis PA,124,0.321428571429,0.111919418019,0.6,0.214285714286,St Francis NY,0
Bryant,63,0.349056603774,0.131195335277,0.625,0.188679245283,St Francis NY,0
FL Atlantic,47,0.435185185185,0.178767876788,0.333333333333,0.166666666667,St Francis NY,0
Central Conn,79,0.459183673469,0.232018561485,0.730769230769,0.122448979592,St Francis NY,0
Central Conn,94,0.492063492063,0.075,0.533333333333,0.301587301587,St Francis NY,0
Robert Morris,74,0.443396226415,0.127118644068,0.705882352941,0.301886792453,St Francis NY,0
Wagner,96,0.280701754386,0.16049382716,0.878787878788,0.333333333333,St Francis NY,0
Wagner,101,0.537735849057,0.192519251925,0.37037037037,0.169811320755,St Francis NY,0
Columbia,57,0.551020408163,0.202429149798,0.538461538462,0.204081632653,St Francis NY,0
Monmouth NJ,50,0.392156862745,0.203016241299,0.565217391304,0.117647058824,St Francis NY,0
Tennessee St,26,0.436363636364,0.137136588042,0.542857142857,0.163636363636,St Francis NY,0
F Dickinson,66,0.472222222222,0.159489633174,0.708333333333,0.333333333333,St Francis NY,0
F Dickinson,108,0.424528301887,0.156784492588,-0.263157894737,0.169811320755,St Francis NY,0
Long Island,89,0.421052631579,0.128932439402,0.677419354839,0.280701754386,St Francis NY,0
Long Island,115,0.357142857143,0.264913657771,0.619047619048,0.517857142857,St Francis NY,0
Long Island,121,0.52,0.199680511182,0.620689655172,0.36,St Francis NY,0
Liberty,33,0.414893617021,0.207986688852,0.333333333333,0.31914893617,St Francis NY,0
Sacred Heart,61,0.482142857143,0.165226232842,0.533333333333,0.303571428571,St Francis NY,0
Sacred Heart,103,0.472727272727,0.194704049844,0.636363636364,0.181818181818,St Francis NY,0
Mt St Mary's,94,0.452830188679,0.0824538258575,0.68,0.0943396226415,Bryant,0
New Hampshire,17,0.474576271186,0.171142706688,0.785714285714,0.118644067797,Bryant,0
St Francis PA,66,0.413461538462,0.103244837758,0.565217391304,0.211538461538,Bryant,0
Central Conn,75,0.511111111111,0.216316440049,0.75,0.177777777778,Bryant,0
Central Conn,115,0.547169811321,0.0920810313076,0.695652173913,0.207547169811,Bryant,0
Robert Morris,89,0.458333333333,0.131302521008,0.733333333333,0.216666666667,Bryant,0
Wagner,73,0.444444444444,0.147192028986,0.970588235294,0.269841269841,Bryant,0
Wagner,108,0.3984375,0.131264916468,0.775,0.21875,Bryant,0
St Francis NY,117,0.31746031746,0.208241999123,0.809523809524,0.174603174603,Bryant,0
F Dickinson,68,0.363636363636,0.200566304861,0.58064516129,0.363636363636,Bryant,0
F Dickinson,101,0.436363636364,0.0708616780045,0.833333333333,0.418181818182,Bryant,0
Long Island,61,0.347826086957,0.0715990453461,0.75,0.217391304348,Bryant,0
Long Island,80,0.518181818182,0.100748416811,0.535714285714,0.218181818182,Bryant,0
Sacred Heart,121,0.5,0.114784205693,0.40625,0.268656716418,Bryant,0
Denver,48,0.364864864865,0.235849056604,0.736842105263,0.513513513514,Bryant,0
Army,36,0.547169811321,0.17177589852,0.576923076923,0.283018867925,Bryant,0
Mt St Mary's,101,0.432692307692,0.211976682565,0.62962962963,0.192307692308,Sacred Heart,0
New Hampshire,47,0.376923076923,0.142045454545,0.891891891892,0.169230769231,Sacred Heart,0
Bryant,82,0.433823529412,0.0135427952329,0.607142857143,0.102941176471,Sacred Heart,0
Bryant,96,0.508333333333,0.169082125604,0.676470588235,0.233333333333,Sacred Heart,0
Central Conn,63,0.426229508197,0.138399597383,0.75,0.229508196721,Sacred Heart,0
Robert Morris,108,0.581818181818,0.242483026188,0.448275862069,0.218181818182,Sacred Heart,0
Wagner,94,0.554545454545,0.208129285015,0.7,0.254545454545,Sacred Heart,0
Hartford,11,0.460784313725,0.258433079434,0.666666666667,0.117647058824,Sacred Heart,0
Colgate,30,0.450980392157,0.216658642273,0.813953488372,0.470588235294,Sacred Heart,0
Campbell,27,0.43137254902,0.215189873418,0.810810810811,0.352941176471,Sacred Heart,0
F Dickinson,80,0.424242424242,0.150214592275,0.444444444444,0.318181818182,Sacred Heart,0
F Dickinson,115,0.528985507246,0.037955465587,0.363636363636,0.173913043478,Sacred Heart,0
Long Island,117,0.491803278689,0.234689316048,0.558823529412,0.213114754098,Sacred Heart,0
Holy Cross,33,0.375,0.102272727273,0.806451612903,0.25,Sacred Heart,0
Mt St Mary's,115,0.4140625,0.114329268293,0.805555555556,0.109375,St Francis PA,0
Mt St Mary's,121,0.455357142857,0.176056338028,0.555555555556,0.125,St Francis PA,0
Bryant,87,0.412280701754,0.128932439402,0.944444444444,0.368421052632,St Francis PA,0
Central Conn,101,0.461538461538,0.209533787323,0.705882352941,0.288461538462,St Francis PA,0
Robert Morris,63,0.459183673469,0.185926773455,0.78125,0.285714285714,St Francis PA,0
Wagner,61,0.5,0.146198830409,0.52,0.236363636364,St Francis PA,0
Navy,26,0.55,0.214646464646,0.933333333333,0.0333333333333,St Francis PA,0
MD E Shore,19,0.458333333333,0.173501577287,0.608695652174,0.1875,St Francis PA,0
Albany NY,33,0.394230769231,0.161899622234,0.84375,0.346153846154,St Francis PA,0
Rutgers,47,0.518518518519,0.164293537788,0.818181818182,0.222222222222,St Francis PA,0
F Dickinson,89,0.481481481481,0.175580767153,0.655172413793,0.203703703704,St Francis PA,0
F Dickinson,94,0.455357142857,0.235381565907,0.766666666667,0.160714285714,St Francis PA,0
Sacred Heart,68,0.392307692308,0.123929698062,0.871794871795,0.261538461538,St Francis PA,0
Sacred Heart,74,0.545454545455,0.124378109453,0.705882352941,0.0909090909091,St Francis PA,0
Duquesne,44,0.4375,0.16437537358,0.48,0.208333333333,St Francis PA,0
Chicago St,11,0.349056603774,0.212181727409,0.714285714286,0.245283018868,Arizona St,0
Loy Marymount,17,0.289473684211,0.121032813341,0.733333333333,0.19298245614,Arizona St,0
Colgate,26,0.59,0.194660734149,0.76,0.24,Arizona St,0
USC,111,0.509090909091,0.207756232687,0.59375,0.0545454545455,Arizona St,0
Harvard,55,0.420454545455,0.216718266254,0.652173913043,0.204545454545,Arizona St,0
Bethune-Cookman,14,0.363636363636,0.256487628244,0.68,0.159090909091,Arizona St,0
Detroit,50,0.341666666667,0.225225225225,0.71875,0.216666666667,Arizona St,0
UNLV,30,0.404761904762,0.107991360691,0.607142857143,0.0634920634921,Arizona St,0
California,80,0.355555555556,0.267454954955,0.769230769231,0.266666666667,Arizona St,0
California,124,0.484375,0.124069478908,0.764705882353,0.125,Arizona St,0
Stanford,122,0.454545454545,0.205023065095,0.78125,0.218181818182,Arizona St,0
Colorado,75,0.553571428571,0.158982511924,0.90625,0.178571428571,Arizona St,0
Pepperdine,40,0.553571428571,0.203562340967,0.36,0.214285714286,Arizona St,0
Oregon St,86,0.509803921569,0.192535545024,0.65,0.0588235294118,Arizona St,0
UCLA,107,0.491228070175,0.111731843575,0.56,0.175438596491,Arizona St,0
Arizona,96,0.492957746479,0.134589502019,0.75,0.112676056338,Arizona St,0
Washington,104,0.439655172414,0.0942887931034,0.333333333333,0.293103448276,Arizona St,0
Chicago St,13,0.545454545455,0.242346938776,0.689655172414,0.109090909091,Creighton,0
Cent Arkansas,11,0.5625,0.235849056604,0.333333333333,0.25,Creighton,0
E Illinois,22,0.5,0.138121546961,0.521739130435,0.06,Creighton,0
NC Central,20,0.432692307692,0.241751990899,0.774193548387,0.0,Creighton,0
South Dakota,36,0.492857142857,0.130890052356,0.736842105263,0.271428571429,Creighton,0
MTSU,26,0.434782608696,0.160875160875,0.925925925926,0.152173913043,Creighton,0
Marquette,103,0.474137931034,0.105097214924,0.52,0.258620689655,Creighton,0
Oklahoma,16,0.41935483871,0.149700598802,0.846153846154,0.177419354839,Creighton,0
Nebraska,34,0.426229508197,0.145656779661,0.8125,0.0491803278689,Creighton,0
DePaul,113,0.518867924528,0.133769322235,0.45,0.132075471698,Creighton,0
DePaul,128,0.5,0.150602409639,0.576923076923,0.145454545455,Creighton,0
UTRGV,46,0.43,0.0913520097442,0.380952380952,0.34,Creighton,0
St John's,86,0.492307692308,0.0994035785288,0.894736842105,0.153846153846,Creighton,0
Xavier,93,0.438596491228,0.125376128385,0.655172413793,0.385964912281,Creighton,0
Chicago St,21,0.34375,0.282340862423,0.9,0.270833333333,Georgia St,0
Ga Southern,124,0.511363636364,0.186451211933,0.5,0.227272727273,Georgia St,0
Ga Southern,132,0.28125,0.129617627997,0.625,0.1875,Georgia St,0
IUPUI,26,0.545454545455,0.317965023847,0.645161290323,0.340909090909,Georgia St,0
Oakland,23,0.549180327869,0.137637637638,0.838709677419,0.180327868852,Georgia St,0
W Carolina,22,0.52,0.175675675676,0.384615384615,0.36,Georgia St,0
Appalachian St,110,0.345454545455,0.233887733888,0.807692307692,0.0909090909091,Georgia St,0
Troy,68,0.59,0.187969924812,0.619047619048,0.26,Georgia St,0
Troy,117,0.531914893617,0.200573065903,0.772727272727,0.297872340426,Georgia St,0
South Alabama,96,0.333333333333,0.197530864198,0.676470588235,0.333333333333,Georgia St,0
South Alabama,108,0.341463414634,0.237297599107,0.862068965517,0.560975609756,Georgia St,0
Arkansas St,77,0.357142857143,0.156873930405,0.653846153846,0.387755102041,Georgia St,0
Arkansas St,89,0.244897959184,0.198833510074,0.730769230769,0.387755102041,Georgia St,0
ULL,82,0.379032258065,0.17217630854,0.848484848485,0.274193548387,Georgia St,0
ULL,131,0.553571428571,0.229885057471,0.586206896552,0.303571428571,Georgia St,0
UT Arlington,73,0.471153846154,0.299539170507,0.72972972973,0.25,Georgia St,0
UT Arlington,87,0.508333333333,0.191662673694,0.848484848485,0.216666666667,Georgia St,0
Ark Little Rock,61,0.538461538462,0.223566543924,0.541666666667,0.25,Georgia St,0
WI Green Bay,31,0.326923076923,0.183920126117,0.714285714286,0.269230769231,Georgia St,0
Southern Miss,48,0.510204081633,0.28563656148,0.714285714286,0.102040816327,Georgia St,0
ULM,57,0.330188679245,0.153889199776,0.724137931034,0.188679245283,Georgia St,0
ULM,122,0.345454545455,0.171232876712,0.761904761905,0.218181818182,Georgia St,0
Texas St,103,0.317073170732,0.161290322581,0.791666666667,0.365853658537,Georgia St,0
Baylor,136,0.523255813953,0.301204819277,0.777777777778,0.255813953488,Georgia St,0
Chicago St,22,0.421052631579,0.157811678064,0.833333333333,0.157894736842,Oakland,0
WI Milwaukee,80,0.432692307692,0.174317257408,0.826086956522,0.153846153846,Oakland,0
IL Chicago,93,0.584745762712,0.166325486182,0.5,0.135593220339,Oakland,0
IL Chicago,111,0.435185185185,0.139043381535,0.607142857143,0.166666666667,Oakland,0
Cleveland St,84,0.480769230769,0.178890876565,0.807692307692,0.115384615385,Oakland,0
Morehead St,33,0.475806451613,0.193143408981,0.724137931034,0.145161290323,Oakland,0
Youngstown St,90,0.4765625,0.140778977006,0.607142857143,0.296875,Oakland,0
Youngstown St,114,0.420634920635,0.0868917576961,0.71875,0.285714285714,Oakland,0
Valparaiso,60,0.485915492958,0.164329535495,0.722222222222,0.0845070422535,Oakland,0
Detroit,104,0.543103448276,0.174216027875,0.78125,0.258620689655,Oakland,0
Toledo,26,0.467213114754,0.131831255992,0.724137931034,0.360655737705,Oakland,0
Wright St,86,0.567796610169,0.2036415908,0.733333333333,0.152542372881,Oakland,0
Wright St,107,0.460784313725,0.113571834185,0.846153846154,0.392156862745,Oakland,0
WI Green Bay,73,0.464285714286,0.145118733509,0.62962962963,0.25,Oakland,0
Chicago St,23,0.409836065574,0.196850393701,0.868421052632,0.180327868852,W Carolina,0
Furman,63,0.397727272727,0.17793594306,0.473684210526,0.409090909091,W Carolina,0
Oakland,21,0.491228070175,0.187389770723,0.638888888889,0.40350877193,W Carolina,0
ETSU,124,0.387096774194,0.212623097583,0.795454545455,0.209677419355,W Carolina,0
Citadel,61,0.585365853659,0.262721238938,0.62962962963,0.536585365854,W Carolina,0
Citadel,117,0.444444444444,0.172090112641,0.454545454545,0.311111111111,W Carolina,0
UNC Asheville,48,0.445454545455,0.205023065095,0.794117647059,0.236363636364,W Carolina,0
VMI,87,0.422535211268,0.151384083045,0.5,0.140845070423,W Carolina,0
Mercer,80,0.333333333333,0.120902740462,0.868421052632,0.296296296296,W Carolina,0
Mercer,101,0.414893617021,0.170357751278,0.8,0.31914893617,W Carolina,0
Chattanooga,96,0.490740740741,0.154083204931,0.705882352941,0.314814814815,W Carolina,0
UNC Greensboro,68,0.408333333333,0.150812064965,0.714285714286,0.383333333333,W Carolina,0
UNC Greensboro,89,0.530612244898,0.183727034121,0.758620689655,0.428571428571,W Carolina,0
Chicago St,31,0.421052631579,0.190476190476,0.666666666667,0.210526315789,DePaul,0
WI Milwaukee,34,0.40625,0.134803921569,0.9,0.140625,DePaul,0
IL Chicago,11,0.412280701754,0.157080715321,0.738095238095,0.421052631579,DePaul,0
Drake,15,0.462962962963,0.127695800227,0.714285714286,0.222222222222,DePaul,0
Marquette,58,0.412280701754,0.177394830208,0.722222222222,0.19298245614,DePaul,0
Stanford,27,0.516129032258,0.239071038251,0.774193548387,0.129032258065,DePaul,0
N Illinois,29,0.5,0.260287555776,0.848484848485,0.34,DePaul,0
St John's,76,0.396226415094,0.162337662338,0.458333333333,0.471698113208,DePaul,0
Creighton,65,0.438596491228,0.138350857775,0.72,0.175438596491,DePaul,0
Xavier,61,0.5,0.200856989823,0.903225806452,0.36,DePaul,0
Seton Hall,80,0.308333333333,0.156599552573,0.697674418605,0.383333333333,DePaul,0
Seton Hall,92,0.39,0.139977603583,0.576923076923,0.46,DePaul,0
Chicago St,33,0.4375,0.252177900046,0.695652173913,0.178571428571,Toledo,0
McNeese St,47,0.509090909091,0.0726744186047,0.5,0.236363636364,Toledo,0
Cleveland St,30,0.440677966102,0.208441896821,0.75,0.0338983050847,Toledo,0
Robert Morris,44,0.432692307692,0.223435948361,0.555555555556,0.230769230769,Toledo,0
Ball St,96,0.438596491228,0.181441161223,0.8,0.19298245614,Toledo,0
Ball St,117,0.420634920635,0.131440588854,0.709677419355,0.0952380952381,Toledo,0
N Kentucky,61,0.445454545455,0.15625,0.628571428571,0.109090909091,Toledo,0
Northern Arizona,13,0.378787878788,0.184246890834,0.783783783784,0.121212121212,Toledo,0
Buffalo,99,0.529850746269,0.0845410628019,0.769230769231,0.253731343284,Toledo,0
Bucknell,21,0.459677419355,0.11798636602,0.538461538462,0.129032258065,Toledo,0
Arkansas St,40,0.508620689655,0.139821029083,0.758620689655,0.103448275862,Toledo,0
Miami OH,85,0.54,0.109306683323,0.608695652174,0.22,Toledo,0
Ohio,72,0.571428571429,0.150355385457,0.647058823529,0.160714285714,Toledo,0
Akron,67,0.473684210526,0.135869565217,0.68,0.228070175439,Toledo,0
Akron,107,0.459016393443,0.119553666312,0.78125,0.16393442623,Toledo,0
W Michigan,110,0.572727272727,0.0936329588015,0.695652173913,0.436363636364,Toledo,0
N Illinois,89,0.481481481481,0.152361604876,0.642857142857,0.314814814815,Toledo,0
Bowling Green,82,0.468253968254,0.166587339362,0.805555555556,0.126984126984,Toledo,0
E Michigan,93,0.409836065574,0.140736949846,0.733333333333,0.16393442623,Toledo,0
E Michigan,129,0.4375,0.101781170483,0.6,0.171875,Toledo,0
Chicago St,41,0.348837209302,0.281652360515,0.642857142857,0.46511627907,S Illinois,0
IL Chicago,20,0.4,0.182007280291,0.571428571429,0.290909090909,S Illinois,0
Bradley,79,0.5,0.205399061033,0.666666666667,0.229166666667,S Illinois,0
Drake,117,0.602272727273,0.207756232687,0.555555555556,0.0909090909091,S Illinois,0
Austin Peay,33,0.413043478261,0.256556442417,0.655172413793,0.239130434783,S Illinois,0
Illinois St,96,0.425925925926,0.204185809086,0.741935483871,0.240740740741,S Illinois,0
Edwardsville,30,0.522222222222,0.218221494817,0.235294117647,0.444444444444,S Illinois,0
Tennessee St,15,0.451612903226,0.146484375,0.583333333333,0.177419354839,S Illinois,0
Tennessee St,43,0.509615384615,0.187319884726,0.821428571429,0.0961538461538,S Illinois,0
Loyola-Chicago,76,0.5,0.174581005587,0.722222222222,0.238095238095,S Illinois,0
Missouri St,122,0.4,0.241984271022,0.733333333333,0.4,S Illinois,0
Chicago St,44,0.473684210526,0.175770686858,0.733333333333,0.105263157895,WKU,0
Mississippi,40,0.44776119403,0.0845410628019,0.783783783784,0.208955223881,WKU,0
FL Atlantic,73,0.507692307692,0.14606741573,0.777777777778,0.292307692308,WKU,0
FL Atlantic,115,0.58,0.187969924812,0.692307692308,0.2,WKU,0
St Joseph's PA,24,0.490740740741,0.198412698413,0.384615384615,0.111111111111,WKU,0
Austin Peay,12,0.5,0.166240409207,0.7,0.346153846154,WKU,0
UT San Antonio,82,0.463235294118,0.107655502392,0.868421052632,0.161764705882,WKU,0
Southern Miss,89,0.489583333333,0.217155266015,0.555555555556,0.3125,WKU,0
Marshall,62,0.377192982456,0.218390804598,0.59375,0.333333333333,WKU,0
Marshall,128,0.330508474576,0.1982160555,0.631578947368,0.101694915254,WKU,0
Old Dominion,68,0.509433962264,0.154842342342,0.64,0.207547169811,WKU,0
North Texas,94,0.390625,0.12077294686,0.720930232558,0.140625,WKU,0
Charlotte,66,0.449152542373,0.18310546875,0.895833333333,0.220338983051,WKU,0
Charlotte,122,0.5,0.176289114147,0.783783783784,0.354838709677,WKU,0
Florida Intl,75,0.436363636364,0.172231054584,0.53125,0.181818181818,WKU,0
Florida Intl,117,0.452830188679,0.165562913907,0.652173913043,0.245283018868,WKU,0
UTEP,80,0.435483870968,0.141911069063,0.647058823529,0.193548387097,WKU,0
Bowling Green,30,0.4,0.218733916624,0.787878787879,0.145454545455,WKU,0
Chicago St,49,0.349056603774,0.311720698254,0.75,0.0188679245283,Edwardsville,0
WI Milwaukee,47,0.34126984127,0.204452521581,0.794871794872,0.206349206349,Edwardsville,0
SE Missouri St,87,0.452830188679,0.237737737738,0.586206896552,0.245283018868,Edwardsville,0
SE Missouri St,108,0.461538461538,0.161067648412,0.838709677419,0.184615384615,Edwardsville,0
TN Martin,110,0.542372881356,0.161030595813,0.782608695652,0.0677966101695,Edwardsville,0
Jacksonville St,59,0.381355932203,0.160891089109,0.838709677419,0.203389830508,Edwardsville,0
E Illinois,103,0.549019607843,0.163495838288,0.619047619048,0.137254901961,Edwardsville,0
Austin Peay,80,0.439655172414,0.116039195462,0.633333333333,0.241379310345,Edwardsville,0
Tennessee Tech,61,0.405172413793,0.160256410256,0.677419354839,0.258620689655,Edwardsville,0
Tennessee St,68,0.294117647059,0.22271714922,0.853658536585,0.156862745098,Edwardsville,0
Chicago St,58,0.377049180328,0.136612021858,0.6,0.0655737704918,WI Green Bay,0
WI Milwaukee,67,0.489361702128,0.148986889154,0.565217391304,0.36170212766,WI Green Bay,0
WI Milwaukee,94,0.468253968254,0.158227848101,0.607142857143,0.174603174603,WI Green Bay,0
IL Chicago,78,0.375,0.156331422616,0.724137931034,0.307692307692,WI Green Bay,0
IL Chicago,115,0.554347826087,0.153280196199,0.478260869565,0.347826086957,WI Green Bay,0
IL Chicago,124,0.444444444444,0.178784266985,0.64,0.355555555556,WI Green Bay,0
Oakland,117,0.44262295082,0.157843613405,0.6875,0.147540983607,WI Green Bay,0
Morehead St,44,0.372549019608,0.209863588667,0.7,0.235294117647,WI Green Bay,0
Drake,40,0.448717948718,0.286317058469,0.666666666667,0.333333333333,WI Green Bay,0
Youngstown St,69,0.466101694915,0.154639175258,0.181818181818,0.203389830508,WI Green Bay,0
Youngstown St,100,0.565217391304,0.223347230494,0.791666666667,0.217391304348,WI Green Bay,0
Valparaiso,81,0.362068965517,0.136462882096,0.714285714286,0.137931034483,WI Green Bay,0
East Carolina,21,0.36170212766,0.159420289855,0.5,0.31914893617,WI Green Bay,0
Georgia St,54,0.464285714286,0.183823529412,0.714285714286,0.160714285714,WI Green Bay,0
Detroit,75,0.491228070175,0.222993062438,0.785714285714,0.140350877193,WI Green Bay,0
Detroit,107,0.528301886792,0.131233595801,0.7,0.377358490566,WI Green Bay,0
Ark Little Rock,48,0.384615384615,0.206270627063,0.666666666667,0.115384615385,WI Green Bay,0
Wright St,63,0.385416666667,0.1679731243,0.48,0.375,WI Green Bay,0
Wright St,91,0.53488372093,0.261172373767,0.592592592593,0.279069767442,WI Green Bay,0
Evansville,22,0.5,0.17133066819,0.730769230769,0.21568627451,WI Green Bay,0
FL Gulf Coast,23,0.3,0.14880952381,0.692307692308,0.218181818182,WI Green Bay,0
Miami FL,33,0.368852459016,0.139170040486,0.65625,0.16393442623,WI Green Bay,0
Chicago St,61,0.320754716981,0.141154328733,0.676470588235,0.0188679245283,Bowling Green,0
Alabama A&M,33,0.427083333333,0.161394448031,0.666666666667,0.125,Bowling Green,0
Cleveland St,40,0.377049180328,0.172498767866,0.769230769231,0.180327868852,Bowling Green,0
SE Missouri St,22,0.478260869565,0.245806824754,0.555555555556,0.217391304348,Bowling Green,0
Ball St,75,0.394230769231,0.195203569437,0.8,0.0961538461538,Bowling Green,0
Ball St,103,0.651162790698,0.24554941682,0.846153846154,0.209302325581,Bowling Green,0
Ball St,126,0.576923076923,0.102579132474,0.666666666667,0.288461538462,Bowling Green,0
Drake,12,0.441176470588,0.178571428571,0.866666666667,0.254901960784,Bowling Green,0
Detroit,27,0.520408163265,0.15142337977,0.416666666667,0.244897959184,Bowling Green,0
Wright St,16,0.394230769231,0.222280334728,0.62962962963,0.269230769231,Bowling Green,0
Miami OH,117,0.510416666667,0.243413516609,0.769230769231,0.166666666667,Bowling Green,0
Ohio,68,0.40350877193,0.139198218263,0.666666666667,0.140350877193,Bowling Green,0
Ohio,113,0.475409836066,0.145656779661,0.444444444444,0.114754098361,Bowling Green,0
South Florida,55,0.54,0.166389351082,0.416666666667,0.32,Bowling Green,0
Kent,65,0.5,0.187667560322,0.75,0.185185185185,Bowling Green,0
W Michigan,99,0.38,0.225583864119,0.777777777778,0.22,Bowling Green,0
N Illinois,85,0.382978723404,0.196493349456,0.692307692308,0.212765957447,Bowling Green,0
N Illinois,96,0.4375,0.155359917141,0.757575757576,0.285714285714,Bowling Green,0
C Michigan,93,0.454545454545,0.177069499779,0.84375,0.212121212121,Bowling Green,0
E Michigan,79,0.427272727273,0.1702462022,0.617647058824,0.2,Bowling Green,0
Chicago St,68,0.427272727273,0.185185185185,0.727272727273,0.218181818182,UTRGV,0
Grand Canyon,82,0.539215686275,0.142369020501,0.76,0.333333333333,UTRGV,0
Lamar,40,0.409836065574,0.169738118332,0.78125,0.16393442623,UTRGV,0
Seattle,103,0.463636363636,0.134698275862,0.870967741935,0.109090909091,UTRGV,0
North Dakota,26,0.405660377358,0.169801462905,0.75,0.320754716981,UTRGV,0
Missouri KC,124,0.355769230769,0.143926309729,0.724137931034,0.269230769231,UTRGV,0
UT San Antonio,14,0.346666666667,0.0875656742557,0.684210526316,0.133333333333,UTRGV,0
Chicago St,75,0.434426229508,0.203057811753,0.583333333333,0.147540983607,Missouri KC,0
Chicago St,103,0.45,0.21186440678,0.72,0.35,Missouri KC,0
CS Bakersfield,80,0.530612244898,0.234159779614,0.84375,0.224489795918,Missouri KC,0
Grand Canyon,117,0.457446808511,0.156427758817,0.766666666667,0.468085106383,Missouri KC,0
Missouri,11,0.420634920635,0.1953125,0.6,0.126984126984,Missouri KC,0
Seattle,82,0.455555555556,0.290237467018,0.806451612903,0.311111111111,Missouri KC,0
Utah Valley,89,0.474137931034,0.185381355932,0.861111111111,0.0689655172414,Missouri KC,0
Utah Valley,115,0.43,0.167071688943,0.541666666667,0.14,Missouri KC,0
Indiana St,55,0.5,0.176233635448,0.444444444444,0.296296296296,Missouri KC,0
NE Omaha,40,0.462121212121,0.259067357513,0.844444444444,0.166666666667,Missouri KC,0
UTRGV,94,0.358695652174,0.333662876915,0.645161290323,0.260869565217,Missouri KC,0
UTRGV,129,0.469387755102,0.190320826536,0.7,0.30612244898,Missouri KC,0
Chicago St,80,0.51724137931,0.140686550366,0.782608695652,0.120689655172,Seattle,0
Chicago St,110,0.260416666667,0.254093732355,0.88,0.125,Seattle,0
Chicago St,129,0.382978723404,0.218658892128,0.761904761905,0.191489361702,Seattle,0
CS Sacramento,48,0.375,0.105231509321,0.692307692308,0.0892857142857,Seattle,0
CS Bakersfield,117,0.317307692308,0.194013303769,0.8,0.192307692308,Seattle,0
CS Northridge,26,0.425,0.0857632933105,0.625,0.116666666667,Seattle,0
New Mexico St,75,0.424528301887,0.16081871345,0.964285714286,0.132075471698,Seattle,0
San Jose St,40,0.377777777778,0.141542816702,0.470588235294,0.0888888888889,Seattle,0
Utah Valley,96,0.272727272727,0.207270408163,0.642857142857,0.204545454545,Seattle,0
Missouri KC,107,0.511111111111,0.178224238496,0.571428571429,0.222222222222,Seattle,0
